"Date","Month","Year","Site.Name","COUNTY","meanLat","meanLong","PM2.5","Ozone"
2019-03-09,3,2019,"Linville Falls","Avery",35.972347,-81.933072,NA,34
2019-03-09,3,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,44,22
2019-03-09,3,2019,"Millbrook School","Wake",35.856111,-78.574167,53,36
2019-03-09,3,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,28,41
2019-03-09,3,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,33,34
2019-03-10,3,2019,"Bryson City","Swain",35.434767,-83.442133,28,44
2019-03-10,3,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,19,37
2019-03-10,3,2019,"Clemmons Middle","Forsyth",36.026,-80.342,26,29
2019-03-10,3,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,46.5,32
2019-03-10,3,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,48
2019-03-10,3,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,37.3333333333333,20
2019-03-10,3,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,26,25
2019-03-10,3,2019,"Leggett","Edgecombe",35.988278,-77.5843,NA,32
2019-03-10,3,2019,"Linville Falls","Avery",35.972347,-81.933072,NA,45
2019-03-10,3,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,28,26
2019-03-10,3,2019,"Millbrook School","Wake",35.856111,-78.574167,44.6666666666667,30
2019-03-10,3,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,31.5,32
2019-03-10,3,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,36,29
2019-03-11,3,2019,"Bryson City","Swain",35.434767,-83.442133,23,27
2019-03-11,3,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,21,41
2019-03-11,3,2019,"Clemmons Middle","Forsyth",36.026,-80.342,25,39
2019-03-11,3,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,28,42
2019-03-11,3,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,45
2019-03-11,3,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,25,38
2019-03-11,3,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,16,40
2019-03-11,3,2019,"Leggett","Edgecombe",35.988278,-77.5843,NA,42
2019-03-11,3,2019,"Linville Falls","Avery",35.972347,-81.933072,NA,43
2019-03-11,3,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,42
2019-03-11,3,2019,"Millbrook School","Wake",35.856111,-78.574167,26.5,43
2019-03-11,3,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,13,41
2019-03-11,3,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,17,44
2019-03-12,3,2019,"Bryson City","Swain",35.434767,-83.442133,31,42
2019-03-12,3,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,31,47
2019-03-12,3,2019,"Clemmons Middle","Forsyth",36.026,-80.342,19,46
2019-03-12,3,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,26,45
2019-03-12,3,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,48
2019-03-12,3,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,18,44
2019-03-12,3,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,16,47
2019-03-12,3,2019,"Leggett","Edgecombe",35.988278,-77.5843,12,44
2019-03-12,3,2019,"Linville Falls","Avery",35.972347,-81.933072,NA,48
2019-03-12,3,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,15,47
2019-03-12,3,2019,"Millbrook School","Wake",35.856111,-78.574167,25.5,45
2019-03-12,3,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,14,44
2019-03-12,3,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,22,45
2019-03-13,3,2019,"Bryson City","Swain",35.434767,-83.442133,40,47
2019-03-13,3,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,10,51
2019-03-13,3,2019,"Clemmons Middle","Forsyth",36.026,-80.342,33,48
2019-03-13,3,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,37,46
2019-03-13,3,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,54
2019-03-13,3,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,35,49
2019-03-13,3,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,29,48
2019-03-13,3,2019,"Leggett","Edgecombe",35.988278,-77.5843,21,48
2019-03-13,3,2019,"Linville Falls","Avery",35.972347,-81.933072,NA,51
2019-03-13,3,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,38,51
2019-03-13,3,2019,"Millbrook School","Wake",35.856111,-78.574167,37.3333333333333,47
2019-03-13,3,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,20,50
2019-03-13,3,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,32,47
2019-03-14,3,2019,"Bryson City","Swain",35.434767,-83.442133,30,40
2019-03-14,3,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,9,51
2019-03-14,3,2019,"Clemmons Middle","Forsyth",36.026,-80.342,38,47
2019-03-14,3,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,55,50
2019-03-14,3,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,41
2019-03-14,3,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,33,47
2019-03-14,3,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,30,47
2019-03-14,3,2019,"Leggett","Edgecombe",35.988278,-77.5843,27,51
2019-03-14,3,2019,"Linville Falls","Avery",35.972347,-81.933072,NA,42
2019-03-14,3,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,31,49
2019-03-14,3,2019,"Millbrook School","Wake",35.856111,-78.574167,37,50
2019-03-14,3,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,21,50
2019-03-14,3,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,20,49
2019-03-15,3,2019,"Bryson City","Swain",35.434767,-83.442133,22,44
2019-03-15,3,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,15,43
2019-03-15,3,2019,"Clemmons Middle","Forsyth",36.026,-80.342,39,37
2019-03-15,3,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,44,34
2019-03-15,3,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,47
2019-03-15,3,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,27,31
2019-03-15,3,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,33,38
2019-03-15,3,2019,"Leggett","Edgecombe",35.988278,-77.5843,28,40
2019-03-15,3,2019,"Linville Falls","Avery",35.972347,-81.933072,NA,42
2019-03-15,3,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,25,38
2019-03-15,3,2019,"Millbrook School","Wake",35.856111,-78.574167,38,37
2019-03-15,3,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,26,42
2019-03-15,3,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,30,40
2019-03-16,3,2019,"Bryson City","Swain",35.434767,-83.442133,20,44
2019-03-16,3,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,13,41
2019-03-16,3,2019,"Clemmons Middle","Forsyth",36.026,-80.342,15,42
2019-03-16,3,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,20,43
2019-03-16,3,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,47
2019-03-16,3,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,21,44
2019-03-16,3,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,13.5,43
2019-03-16,3,2019,"Leggett","Edgecombe",35.988278,-77.5843,11,42
2019-03-16,3,2019,"Linville Falls","Avery",35.972347,-81.933072,NA,44
2019-03-16,3,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,13,44
2019-03-16,3,2019,"Millbrook School","Wake",35.856111,-78.574167,29.3333333333333,44
2019-03-16,3,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,16.5,42
2019-03-16,3,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,22,44
2019-03-17,3,2019,"Bryson City","Swain",35.434767,-83.442133,26,46
2019-03-17,3,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,19,38
2019-03-17,3,2019,"Clemmons Middle","Forsyth",36.026,-80.342,24,44
2019-03-17,3,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,35,44
2019-03-17,3,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,48
2019-03-17,3,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,20,46
2019-03-17,3,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,18,45
2019-03-17,3,2019,"Leggett","Edgecombe",35.988278,-77.5843,20,44
2019-03-17,3,2019,"Linville Falls","Avery",35.972347,-81.933072,NA,46
2019-03-17,3,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,17,46
2019-03-17,3,2019,"Millbrook School","Wake",35.856111,-78.574167,40.5,46
2019-03-17,3,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,20,44
2019-03-17,3,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,26,44
2019-03-18,3,2019,"Bryson City","Swain",35.434767,-83.442133,33,47
2019-03-18,3,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,NA,48
2019-03-18,3,2019,"Clemmons Middle","Forsyth",36.026,-80.342,34,44
2019-03-18,3,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,44,45
2019-03-18,3,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,48
2019-03-18,3,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,27,46
2019-03-18,3,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,23,45
2019-03-18,3,2019,"Leggett","Edgecombe",35.988278,-77.5843,16,44
2019-03-18,3,2019,"Linville Falls","Avery",35.972347,-81.933072,NA,44
2019-03-18,3,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,21,46
2019-03-18,3,2019,"Millbrook School","Wake",35.856111,-78.574167,50,46
2019-03-18,3,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,24,47
2019-03-18,3,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,NA,48
2019-03-19,3,2019,"Bryson City","Swain",35.434767,-83.442133,42,48
2019-03-19,3,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,NA,45
2019-03-19,3,2019,"Clemmons Middle","Forsyth",36.026,-80.342,35,45
2019-03-19,3,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,34,46
2019-03-19,3,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,51
2019-03-19,3,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,27,45
2019-03-19,3,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,22,48
2019-03-19,3,2019,"Leggett","Edgecombe",35.988278,-77.5843,26,45
2019-03-19,3,2019,"Linville Falls","Avery",35.972347,-81.933072,NA,47
2019-03-19,3,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,22,48
2019-03-19,3,2019,"Millbrook School","Wake",35.856111,-78.574167,40.3333333333333,46
2019-03-19,3,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,26,46
2019-03-19,3,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,NA,46
2019-03-20,3,2019,"Bryson City","Swain",35.434767,-83.442133,35,51
2019-03-20,3,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,NA,39
2019-03-20,3,2019,"Clemmons Middle","Forsyth",36.026,-80.342,45,50
2019-03-20,3,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,46,44
2019-03-20,3,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,71
2019-03-20,3,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,31,49
2019-03-20,3,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,35,61
2019-03-20,3,2019,"Leggett","Edgecombe",35.988278,-77.5843,23,40
2019-03-20,3,2019,"Linville Falls","Avery",35.972347,-81.933072,NA,54
2019-03-20,3,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,25,50
2019-03-20,3,2019,"Millbrook School","Wake",35.856111,-78.574167,44,42
2019-03-20,3,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,25,38
2019-03-20,3,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,0,42
2019-03-21,3,2019,"Bryson City","Swain",35.434767,-83.442133,51,47
2019-03-21,3,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,NA,46
2019-03-21,3,2019,"Clemmons Middle","Forsyth",36.026,-80.342,41,NA
2019-03-21,3,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,37,44
2019-03-21,3,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,74
2019-03-21,3,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,32,50
2019-03-21,3,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,32,50
2019-03-21,3,2019,"Leggett","Edgecombe",35.988278,-77.5843,9,39
2019-03-21,3,2019,"Linville Falls","Avery",35.972347,-81.933072,NA,58
2019-03-21,3,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,16,50
2019-03-21,3,2019,"Millbrook School","Wake",35.856111,-78.574167,29,45
2019-03-21,3,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,15,44
2019-03-21,3,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,0,46
2019-03-22,3,2019,"Bryson City","Swain",35.434767,-83.442133,NA,48
2019-03-22,3,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,NA,44
2019-03-22,3,2019,"Clemmons Middle","Forsyth",36.026,-80.342,22,46
2019-03-22,3,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,17,44
2019-03-22,3,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,49
2019-03-22,3,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,18,44
2019-03-22,3,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,20.5,46
2019-03-22,3,2019,"Leggett","Edgecombe",35.988278,-77.5843,18,44
2019-03-22,3,2019,"Linville Falls","Avery",35.972347,-81.933072,NA,49
2019-03-22,3,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,13,46
2019-03-22,3,2019,"Millbrook School","Wake",35.856111,-78.574167,27,44
2019-03-22,3,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,18.5,45
2019-03-22,3,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,3,45
2019-03-23,3,2019,"Bryson City","Swain",35.434767,-83.442133,NA,51
2019-03-23,3,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,NA,47
2019-03-23,3,2019,"Clemmons Middle","Forsyth",36.026,-80.342,13,46
2019-03-23,3,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,NA,47
2019-03-23,3,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,71
2019-03-23,3,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,23,50
2019-03-23,3,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,47
2019-03-23,3,2019,"Leggett","Edgecombe",35.988278,-77.5843,10,45
2019-03-23,3,2019,"Linville Falls","Avery",35.972347,-81.933072,NA,54
2019-03-23,3,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,20,48
2019-03-23,3,2019,"Millbrook School","Wake",35.856111,-78.574167,25.5,48
2019-03-23,3,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,13,46
2019-03-23,3,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,18,48
2019-03-24,3,2019,"Bryson City","Swain",35.434767,-83.442133,NA,80
2019-03-24,3,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,NA,61
2019-03-24,3,2019,"Clemmons Middle","Forsyth",36.026,-80.342,57,67
2019-03-24,3,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,NA,61
2019-03-24,3,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,87
2019-03-24,3,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,41,58
2019-03-24,3,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,50,67
2019-03-24,3,2019,"Leggett","Edgecombe",35.988278,-77.5843,15,54
2019-03-24,3,2019,"Linville Falls","Avery",35.972347,-81.933072,NA,74
2019-03-24,3,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,37,77
2019-03-24,3,2019,"Millbrook School","Wake",35.856111,-78.574167,48.5,64
2019-03-24,3,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,27,54
2019-03-24,3,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,54,58
2019-03-25,3,2019,"Bryson City","Swain",35.434767,-83.442133,NA,31
2019-03-25,3,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,NA,54
2019-03-25,3,2019,"Clemmons Middle","Forsyth",36.026,-80.342,61,42
2019-03-25,3,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,42,44
2019-03-25,3,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,50
2019-03-25,3,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,51,44
2019-03-25,3,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,54,39
2019-03-25,3,2019,"Leggett","Edgecombe",35.988278,-77.5843,39,49
2019-03-25,3,2019,"Linville Falls","Avery",35.972347,-81.933072,NA,43
2019-03-25,3,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,49,45
2019-03-25,3,2019,"Millbrook School","Wake",35.856111,-78.574167,47.6666666666667,48
2019-03-25,3,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,31.5,49
2019-03-25,3,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,36,46
2019-03-26,3,2019,"Bryson City","Swain",35.434767,-83.442133,NA,41
2019-03-26,3,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,NA,44
2019-03-26,3,2019,"Clemmons Middle","Forsyth",36.026,-80.342,48,41
2019-03-26,3,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,NA,42
2019-03-26,3,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,43
2019-03-26,3,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,40,43
2019-03-26,3,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,39,42
2019-03-26,3,2019,"Leggett","Edgecombe",35.988278,-77.5843,18,44
2019-03-26,3,2019,"Linville Falls","Avery",35.972347,-81.933072,NA,32
2019-03-26,3,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,24,44
2019-03-26,3,2019,"Millbrook School","Wake",35.856111,-78.574167,42.5,44
2019-03-26,3,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,19,44
2019-03-26,3,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,27,44
2019-03-27,3,2019,"Bryson City","Swain",35.434767,-83.442133,23,43
2019-03-27,3,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,11,45
2019-03-27,3,2019,"Clemmons Middle","Forsyth",36.026,-80.342,25,46
2019-03-27,3,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,17,45
2019-03-27,3,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,49
2019-03-27,3,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,21,47
2019-03-27,3,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,18,48
2019-03-27,3,2019,"Leggett","Edgecombe",35.988278,-77.5843,19,45
2019-03-27,3,2019,"Linville Falls","Avery",35.972347,-81.933072,NA,46
2019-03-27,3,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,13,47
2019-03-27,3,2019,"Millbrook School","Wake",35.856111,-78.574167,29,47
2019-03-27,3,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,18,46
2019-03-27,3,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,13,46
2019-03-28,3,2019,"Bryson City","Swain",35.434767,-83.442133,29,48
2019-03-28,3,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,9,45
2019-03-28,3,2019,"Clemmons Middle","Forsyth",36.026,-80.342,53,61
2019-03-28,3,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,23.5,50
2019-03-28,3,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,61
2019-03-28,3,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,34,58
2019-03-28,3,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,31.5,58
2019-03-28,3,2019,"Leggett","Edgecombe",35.988278,-77.5843,16,48
2019-03-28,3,2019,"Linville Falls","Avery",35.972347,-81.933072,NA,58
2019-03-28,3,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,22,58
2019-03-28,3,2019,"Millbrook School","Wake",35.856111,-78.574167,30,49
2019-03-28,3,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,15,NA
2019-03-28,3,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,15,49
2019-03-29,3,2019,"Bryson City","Swain",35.434767,-83.442133,43,51
2019-03-29,3,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,11,49
2019-03-29,3,2019,"Clemmons Middle","Forsyth",36.026,-80.342,58,77
2019-03-29,3,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,51,61
2019-03-29,3,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,64
2019-03-29,3,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,45,67
2019-03-29,3,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,43,80
2019-03-29,3,2019,"Leggett","Edgecombe",35.988278,-77.5843,33,58
2019-03-29,3,2019,"Linville Falls","Avery",35.972347,-81.933072,NA,58
2019-03-29,3,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,50,84
2019-03-29,3,2019,"Millbrook School","Wake",35.856111,-78.574167,54.5,64
2019-03-29,3,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,25,NA
2019-03-29,3,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,33,54
2019-03-30,3,2019,"Bryson City","Swain",35.434767,-83.442133,50,54
2019-03-30,3,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,6,49
2019-03-30,3,2019,"Clemmons Middle","Forsyth",36.026,-80.342,75,50
2019-03-30,3,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,55,54
2019-03-30,3,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,51
2019-03-30,3,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,55,51
2019-03-30,3,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,60,51
2019-03-30,3,2019,"Leggett","Edgecombe",35.988278,-77.5843,33,48
2019-03-30,3,2019,"Linville Falls","Avery",35.972347,-81.933072,NA,51
2019-03-30,3,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,55,67
2019-03-30,3,2019,"Millbrook School","Wake",35.856111,-78.574167,50,50
2019-03-30,3,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,33,50
2019-03-30,3,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,33,48
2019-03-31,3,2019,"Bryson City","Swain",35.434767,-83.442133,21,43
2019-03-31,3,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,12,42
2019-03-31,3,2019,"Clemmons Middle","Forsyth",36.026,-80.342,34,42
2019-03-31,3,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,18,42
2019-03-31,3,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,45
2019-03-31,3,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,21,42
2019-03-31,3,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,23,42
2019-03-31,3,2019,"Leggett","Edgecombe",35.988278,-77.5843,13,41
2019-03-31,3,2019,"Linville Falls","Avery",35.972347,-81.933072,NA,41
2019-03-31,3,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,19,42
2019-03-31,3,2019,"Millbrook School","Wake",35.856111,-78.574167,25.5,43
2019-03-31,3,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,14,40
2019-03-31,3,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,13,41
2019-04-01,4,2019,"Bryson City","Swain",35.434767,-83.442133,15,47
2019-04-01,4,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,0,42
2019-04-01,4,2019,"Clemmons Middle","Forsyth",36.026,-80.342,28,44
2019-04-01,4,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,12,44
2019-04-01,4,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,50
2019-04-01,4,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,19,44
2019-04-01,4,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,18,45
2019-04-01,4,2019,"Leggett","Edgecombe",35.988278,-77.5843,17,44
2019-04-01,4,2019,"Linville Falls","Avery",35.972347,-81.933072,NA,44
2019-04-01,4,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,45
2019-04-01,4,2019,"Millbrook School","Wake",35.856111,-78.574167,26.5,44
2019-04-01,4,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,17,44
2019-04-01,4,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,13,44
2019-04-02,4,2019,"Bryson City","Swain",35.434767,-83.442133,30,45
2019-04-02,4,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,6,35
2019-04-02,4,2019,"Clemmons Middle","Forsyth",36.026,-80.342,42,40
2019-04-02,4,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,29,36
2019-04-02,4,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,61
2019-04-02,4,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,27,40
2019-04-02,4,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,26,42
2019-04-02,4,2019,"Leggett","Edgecombe",35.988278,-77.5843,18,34
2019-04-02,4,2019,"Linville Falls","Avery",35.972347,-81.933072,NA,48
2019-04-02,4,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,24,43
2019-04-02,4,2019,"Millbrook School","Wake",35.856111,-78.574167,35,34
2019-04-02,4,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,22,34
2019-04-02,4,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,18,33
2019-04-03,4,2019,"Bryson City","Swain",35.434767,-83.442133,39,49
2019-04-03,4,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,20,49
2019-04-03,4,2019,"Clemmons Middle","Forsyth",36.026,-80.342,57,54
2019-04-03,4,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,36,54
2019-04-03,4,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,67
2019-04-03,4,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,32,58
2019-04-03,4,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,33.5,54
2019-04-03,4,2019,"Leggett","Edgecombe",35.988278,-77.5843,30,51
2019-04-03,4,2019,"Linville Falls","Avery",35.972347,-81.933072,NA,50
